Date;AAPL;ABBV;ABT;ACN;AGN;AIG;ALL;AMGN;AMZN;AXP;BA;BAC;BIIB;BK;BLK;BMY;BRK.B;C;CAT;CELG;CHTR;CL;CMCSA;COF;COP;COST;CSCO;CVS;CVX;DHR;DIS;DUK;DWDP;EMR;EXC;F;FB;FDX;FOX;FOXA;GD;GE;GILD;GM;GOOG;GOOGL;GS;HAL;HD;HON;IBM;INTC;JNJ;JPM;KHC;KMI;KO;LLY;LMT;LOW;MA;MCD;MDLZ;MDT;MET;MMM;MO;MON;MRK;MS;MSFT;NEE;NKE;ORCL;OXY;PCLN;PEP;PFE;PG;PM;PYPL;QCOM;RTN;SBUX;SLB;SO;SPG;T;TGT;TWX;TXN;UNH;UNP;UPS;USB;UTX;V;VZ;WBA;WFC;WMT;XOM
2012-05-10;73.06189;;26.419371;51.383823;71.87899;30.131441;31.053408;62.291686999999996;226.690002;54.892651;64.11314399999999;7.302996;134.309998;20.07271;155.70553600000002;28.381237;;29.77792;80.38574200000001;35.325001;67.699997;44.097214;13.023564;49.429386;43.847736;68.521362;14.145762;41.831295000000004;83.740707;27.064384000000004;42.022709000000006;51.468754;30.469019;41.043419;30.97389;8.509518;;83.540359;17.252102;17.020578;58.718833999999994;15.856734;24.213854;19.155214;304.84726;307.137146;98.396103;29.876394;45.068329;51.745415;171.03913899999998;22.768171;54.944373999999996;35.128674;;27.844585;32.722858;35.046428999999996;71.411629;27.4277;40.911587;77.167511;23.450489;34.246189;26.084495999999998;75.998734;24.936329;64.900299;31.968636;14.404181;26.480532;54.817051;24.945004;25.083345;66.798096;681.1099849999999;57.055046;18.801981;53.902603000000006;68.792328;;53.829178000000006;45.422733;25.302151000000002;61.241703;35.887108000000005;122.06063799999998;25.013583999999998;46.94603;30.760408;26.588833;50.586319;49.891357;65.364067;28.043171;67.79355600000001;26.398928;31.629528000000004;30.16736;28.410233;51.650444;69.651222
2012-05-11;72.57399000000001;;26.342942999999998;51.305038;71.731071;29.765812;31.259842;62.904911;227.67999300000002;55.095898;63.904648;7.160728999999999;136.71000700000002;19.946297;155.783524;28.312829999999998;;28.514908000000002;80.436295;35.395;67.489998;43.946766;12.913677999999999;49.483990000000006;43.265461;69.109535;13.893312;41.239815;83.197884;27.029131;42.28257;51.30341;30.43116;40.772625;31.246192999999998;8.406229;;84.64907099999999;17.176729;16.936817;58.710014;15.79028;24.492608999999998;18.838388000000002;300.659485;302.917908;94.518364;29.432545;44.819041999999996;51.727748999999996;171.52513100000002;23.094147;54.748656999999994;31.869312;;27.59293;32.748219;35.046425;70.657043;26.918774;40.855492;77.19270300000001;23.438482;33.898556;26.144789000000003;75.649849;24.98348;65.57002299999999;31.66885;13.804007999999998;26.842335;54.88443;25.107344;25.064779;65.808144;675.3900150000001;57.063598999999996;18.65374;53.516022;68.78434;;53.295044;45.231911;25.375961;60.677261;35.800632;122.966705;25.360888;47.047886;30.606053999999997;26.554278999999998;50.503971;49.789268;65.21048;28.306824;67.69708299999999;26.343081;32.105339;29.449735999999998;28.512954999999998;51.851139;69.869843
2012-05-14;71.486694;;26.190082999999998;51.480114;70.80396999999999;29.343935;30.873915000000004;62.708389000000004;222.92999300000002;53.968842;63.522427;6.971042;136.869995;19.323259;152.941177;28.141803999999997;;27.339334;78.83596800000001;35.555;66.230003;43.813999;12.698305;47.609119;42.804508;68.864487;14.061616;41.057815999999995;82.590225;26.731939;41.920624;51.232548;29.976817999999998;40.442577;31.181931;8.199648;;84.629776;17.084608;16.869806;58.50705;15.449723;24.785535999999997;18.521563;300.04846200000003;302.302307;92.33426700000001;29.201373999999998;44.4095;51.374352;170.050095;22.584288;54.399776;30.860464;;27.235735;32.494591;34.766113;70.64875;26.864239;40.085578999999996;76.335938;23.438482;33.952034000000005;25.685049;74.864822;24.904894;64.710236;31.827068;13.203834;26.428841;55.330783999999994;24.924129;25.027651000000002;64.158234;663.179993;57.362587;18.604332;53.431984;68.177544;;52.950413;44.954353000000005;24.757824;59.31025699999999;35.729884999999996;121.69036100000001;25.31559;46.868671;30.503139;26.459251000000002;50.467384;49.296608;65.02278100000001;27.735588;66.618202;26.075004999999997;31.894737;29.104197999999997;27.742563;51.545722999999995;69.04585300000001
2012-05-15;70.839996;;26.279255;51.585155;70.409454;29.025181;30.496969;63.137156999999995;224.38999900000002;53.525420999999994;63.053295;6.92362;137.03999299999998;19.079456;153.253159;28.201662;;26.999298;78.061081;35.599998;65.489998;44.712322;12.680727000000001;46.671665000000004;42.481033000000004;69.093216;13.918556;41.239815;81.747658;26.651344;41.772133000000004;51.208923;29.219593;40.214088000000004;30.916864;8.064575;;84.65873;16.891989000000002;16.693908999999998;58.004059;15.283597;24.506781;18.341739999999998;303.58050499999996;305.86087000000003;92.426804;28.276699;43.332195;50.782416999999995;169.70898400000002;22.467270000000003;54.127480000000006;31.248487;;27.032787;32.367771000000005;34.468834;70.14295200000001;26.382573999999998;40.088467;76.445145;23.306395000000002;34.005512;25.029356;74.821198;24.952049;65.235176;31.427359000000003;13.056097;26.194729000000002;55.280239;24.866152;25.120480999999998;62.77544399999999;662.330017;57.960544999999996;18.365496;53.549641;67.642593;;52.933178000000005;44.503341999999996;24.605593;57.784512;35.690578;121.53971100000001;25.179683999999998;47.00523;30.254463;26.165551999999998;50.266102000000004;49.891357;64.911865;27.507096999999998;66.81118000000001;26.05043;32.019546999999996;29.130786999999998;27.597044;51.790065999999996;68.768394
2012-05-16;69.932053;;26.559496000000003;51.751472;70.971649;28.547052;30.00334;63.405128000000005;224.059998;53.017315;62.853469999999994;6.743416000000001;136.800003;18.790518;151.710632;28.235865000000004;;26.154053;77.37043800000001;35.360001000000004;65.300003;44.836227;12.680727000000001;45.824417;42.311207;69.362808;14.044784;41.094223;81.82940699999999;26.4146;41.837101000000004;51.113335;28.538084;39.9179;30.828503;8.072521;;84.73583199999999;16.741239999999998;16.526382;57.536345999999995;15.781979000000002;24.369772;18.761324;312.432922;314.779785;90.881264;27.925314;43.421234000000005;50.811764000000004;170.297333;22.149649;54.212574;30.575907;;26.992196999999997;32.266331;34.61322;69.92733;26.646126000000002;39.595196;76.797928;23.180325;34.067904999999996;23.83856;74.961739;25.038496;64.63784;31.835402000000002;12.502089999999999;25.925936;55.212872;24.815128;24.804845999999998;62.249039;662.23999;58.729362;18.645504000000003;54.028664;68.057785;;50.925785;44.347218;24.457983;57.158333;35.67485;119.216301;25.05888;47.210033;30.245884000000004;25.880484;50.2295;49.709385;64.775345;27.296177;65.937302;26.455605;31.886941999999998;29.042187;27.365925;51.650444;69.08788299999999
2012-05-17;67.888199;;26.42362;51.112453;69.896614;26.690790000000003;29.58152;63.01209300000001;218.36000099999998;51.409908;60.577381;6.620118;132.880005;18.4203;150.757401;28.004991999999998;;25.65856;73.950829;34.535;63.34;44.168022;12.460955;45.368912;41.926254;68.18647;13.92697;40.830326;81.86210600000001;26.132523000000003;41.141045;51.208923;27.818718;39.088570000000004;30.716046999999996;7.953341;;83.656029;16.489998;16.30022;56.230309;15.682301999999998;23.670519;18.504438;309.511932;311.836823;89.844734;27.740381;41.863159;49.335602;168.7285;21.890541;54.076427;29.256651;;26.789248999999998;31.754827000000002;34.426346;68.683533;25.782770000000003;38.551571;75.277611;23.024229000000002;33.042843;23.250692;74.07466099999999;24.865597;63.479397;31.66885;12.428223;25.769852;54.783363;24.198233;24.368538;61.809052;645.409973;58.74646;18.579620000000002;53.751346999999996;67.227409;;49.245781;43.505894;23.835232;57.105408;35.533352;116.012657;25.134382000000002;46.774803000000006;29.688473;25.353548;50.211205;48.005058;63.828281000000004;26.935862;64.72801199999999;25.888353;32.269146;28.431101;26.912256;53.823265;68.869286
2012-05-18;67.921494;;26.143373;50.464684000000005;68.94980600000001;26.559541999999997;29.393041999999998;61.770435;213.850006;51.178946999999994;60.073521;6.658055;131.580002;18.275829;148.97226;27.979336;;25.269935999999998;74.692032;34.049999;61.68;43.716637;12.430187;44.758522;41.623219;67.753517;13.859653;40.429947;80.488739;25.976376000000002;40.658463;51.280613;27.875507;38.868553000000006;30.434919;7.953341;38.23;82.017036;16.30575;16.141073000000002;55.894969999999994;15.740442000000002;23.594923;18.136233999999998;298.26010099999996;300.50048799999996;88.373238;27.675655;41.889858000000004;49.113289;167.014725;21.790239;53.906239;28.877259999999996;;26.383347999999998;31.302513;34.349903000000005;68.642044;25.882735999999998;38.162746000000006;75.47075699999999;23.10828;32.944794;22.768351000000003;73.34568;24.897033999999998;63.253124;31.493979;12.326655;25.379671;54.741257;24.453337;23.774407999999998;62.579032999999995;632.0;58.1912;18.587851999999998;53.381572999999996;67.307259;;48.22916;43.315075;23.770647;56.496880000000004;35.753464;114.458427;25.413742000000003;47.329506;29.388329;24.817972;49.396927000000005;47.565670000000004;63.1628;26.601908;63.889458;25.354876;32.393947999999995;27.931521999999998;26.484261;54.477734;68.499329
2012-05-21;71.878601;;26.245283;51.707706;69.492241;27.600170000000002;29.796916999999997;61.922298;218.11000099999998;52.038090000000004;62.358303;6.4778519999999995;132.259995;18.393207999999998;145.349976;27.970781;;25.503115;77.47148100000001;34.709998999999996;63.630001;43.79187;12.619186000000001;45.441803;42.401299;68.398849;14.027951000000002;40.839432;81.494225;26.535488;41.196732;51.113335;28.907235999999997;39.579403000000006;29.81642;8.104302;34.029999;83.588531;16.489998;16.333729;56.962753;15.881654999999999;24.043766;18.444496;305.07080099999996;307.362366;89.317223;28.822258;42.388453999999996;50.71394;168.617615;21.857107;54.008366;28.032232;;27.081493;31.496969;34.511295000000004;69.346886;23.265373;39.712231;76.663513;23.168318;33.604401;23.295918;74.18004599999999;25.030635999999998;65.253273;31.310776;12.178918;25.795868;54.909682999999994;24.868469;24.377817;63.537552000000005;657.679993;58.071598;18.56315;53.272312;67.658569;;49.297474;43.609970000000004;24.77166;58.878105000000005;35.777046;116.940422;25.391088;47.645267;29.585565999999996;25.465849;50.824196;48.901604;63.68328100000001;26.997379;65.054611;26.160728;32.245743;27.967207000000002;26.878019000000002;55.010029;68.978592
2012-05-22;71.32665300000001;;26.321714;51.585155;70.074539;27.497046;29.473822;61.556056999999996;215.330002;52.056557;62.097671999999996;6.620118;132.330002;18.411274;141.571701;28.073396999999996;;26.154053;77.05879200000001;34.825001;64.650002;43.893661;12.720284;45.815311;42.319386;68.112938;14.078444000000001;40.894028000000006;81.19178000000001;26.248377;41.196732;51.734623;28.850440999999996;39.926361;29.776259999999997;8.096357000000001;31.0;83.733154;16.523498999999997;16.367231;56.892151;15.931493;23.845330999999998;18.410246;298.458801;300.700714;90.261215;28.461632;42.967163;50.93626;167.816193;21.756811;54.050895999999995;29.325622999999997;;27.43869;31.361696000000002;34.825569;69.396652;23.165407000000002;39.988857;76.722321;23.300404;32.944794;23.416498;73.890213;24.959902;64.529228;31.194187;12.289719999999999;25.804539000000002;55.254982;25.151409;24.470648;63.513992;660.080017;58.157031999999994;18.423141;53.070620999999996;67.914024;;49.90918;43.766109;24.619432;58.560607999999995;35.808502000000004;117.186264;25.323141;48.362125;29.628443;25.362182999999998;50.979733;49.4342;63.785644999999995;27.243452;65.266441;26.649187;32.284744;27.877995000000002;27.109131;55.612141;68.90293100000001
2012-05-23;73.067009;;26.058453;51.567642;69.78833;27.431423;29.698193;61.082606999999996;217.27999900000003;51.705517;62.17586899999999;6.800323;131.5;18.510595000000002;145.15065;27.808313000000002;;26.377504;77.884209;34.540001000000004;64.610001;43.539642;12.654352000000001;45.860859000000005;42.663395;68.280952;14.044784;40.757545;80.930176;26.570753000000003;41.02969;51.615165999999995;28.888302000000003;40.501816;29.567415000000004;8.271155;32.0;85.55532099999999;16.263876;16.065681;57.015696999999996;15.931493;23.717766;18.949709;302.760834;305.035034;90.733192;28.960955;43.39452;51.238602;167.219315;21.263666;53.838165000000004;29.541199;;26.919138;31.513876;34.545284;69.114723;23.801571;40.341881;76.83991999999999;23.054245;32.793265999999996;23.333599;74.478668;24.928469;64.999863;31.094263;12.345122;25.240935999999998;54.69073100000001;24.935728;24.767719;63.726101;673.119995;58.088680000000004;18.192547;52.43191899999999;67.3312;;50.090107;43.592632;25.505129;59.248539;35.666996000000005;117.28936000000002;25.187239;48.455994;29.516962;25.172138;50.650375;49.926853;63.99040600000001;27.322542;65.372383;26.824764000000002;32.198948;27.913683000000002;27.169052;56.353863;68.978592
2012-05-24;72.395958;;26.504299;50.76231;71.811623;27.572048;30.00334;61.725784;215.24000499999997;52.047321000000004;62.019496999999994;6.7718679999999996;131.649994;18.718277;147.698395;28.210217;;25.901445000000002;76.999825;34.955002;64.209999;43.867107;12.715888;47.118069;42.704346;69.239876;13.792330999999999;41.103317;81.796715;26.611046;41.243137;52.093075;29.863234999999996;40.366409000000004;29.607573;8.414173;33.029999;86.789375;16.397873;16.233207999999998;55.894969999999994;15.989635;23.916199;18.872641;299.879578;302.132141;89.641136;29.044179999999997;44.258137;50.927364000000004;167.19371;21.439188;54.216225;29.291141999999997;;26.066751;31.940828000000003;34.961479;69.131302;24.628586;40.606918;76.88192;23.228355;33.042843;23.099957999999997;74.636772;25.35285;66.918541;31.310776;12.289719999999999;25.206251;54.766525;24.926451;24.247851999999998;63.938263;668.969971;58.780632;18.233719;52.583187;68.137619;;49.237164;43.297733;25.260637;58.075542000000006;35.847801000000004;118.177475;25.398643;48.85709;29.654169;24.956179000000002;51.437199;50.104403999999995;64.143997;27.3577;64.87808199999999;26.95982;32.284744;27.886921;27.22897;56.781456000000006;69.457825
2012-05-25;72.007942;;26.432114000000002;50.280861;71.722786;27.178296999999997;30.128988;61.681107;212.88999900000002;51.557705;60.811924;6.781353999999999;131.559998;18.637010999999998;148.495667;28.295725;;25.716852;75.753281;34.450001;64.269997;43.721081;12.680727000000001;46.580578;42.679768;69.239876;13.741838000000001;40.930431;80.81572;26.575788;41.298817;52.475398999999996;29.6266;40.010985999999995;29.639708000000002;8.422119;31.91;86.07594300000001;16.439747;16.275093;56.106766;15.948104;23.854782;19.21516;293.85376;296.06106600000004;89.49305;29.007189;44.017746;50.464954;165.667526;21.514416;53.709278000000005;28.885876;;26.318405;31.801332000000002;34.919006;68.58401500000001;24.755814;40.039158;76.47874499999999;23.156309;32.873486;22.858789;74.461113;25.234968;66.574623;31.269144;12.234321000000001;25.197577;55.019183999999996;25.230261;24.26642;63.655388;652.880005;58.635394999999995;18.225487;52.515961;68.169556;;49.383629;43.080890999999994;25.168375;57.687504000000004;35.918556;117.45586399999999;25.436388;49.172847999999995;29.757084000000003;24.999376;51.345707;49.65612;63.939213;27.181928999999997;64.454376;26.869781;32.331542999999996;27.976128000000003;27.271769;56.99087900000001;69.012222
2012-05-29;73.28600300000001;;26.385405;51.129963000000004;72.739372;27.918924;30.739281;61.886573999999996;214.75;52.250572;61.159451000000004;7.056400999999999;131.53999299999998;19.08849;151.303329;28.509502;;26.251207;77.926315;34.375;64.629997;43.968884;12.84335;47.263836;43.629847999999996;71.010223;13.960629999999998;41.531006;81.94384000000001;26.928390999999998;42.208321000000005;52.523196999999996;30.270246999999998;40.577976;29.687896999999996;8.612805999999999;28.84;87.714943;16.665867000000002;16.492878;56.786255000000004;16.072697;24.076839;19.566238000000002;295.24969500000003;297.467468;90.999504;29.598988000000002;44.581965999999994;50.865108;167.509232;21.806960999999998;53.778015;28.997974;;27.195147;31.898558;35.080395;69.371773;24.983017;40.24131;76.352737;23.204338;33.230034;23.115029999999997;75.29549399999999;25.250683;67.651596;31.30245;12.594422999999999;25.631123000000002;55.280239;25.724241;24.563482;65.124634;658.039978;59.22485;18.26667;52.902545999999994;68.33721899999999;;50.305473;43.523243;25.638903;59.301441000000004;36.060062;119.073555;25.625145;49.608086;30.474220000000003;25.362182999999998;51.37315;50.240673;64.42556;27.427998;66.281563;27.074619000000002;32.565544;28.190229;27.605604;57.313751;68.886116
2012-05-30;74.169617;;26.236786;50.525967;71.515518;27.084545000000002;30.423134;62.16348299999999;209.229996;51.234367;60.282013;6.837967;130.83999599999999;18.411274;147.98436;28.629219;;25.26022;75.95540600000001;34.450001;63.189999;43.734359999999995;12.724680000000001;46.443909000000005;42.622433;70.32995600000001;13.792330999999999;41.248924;79.810234;26.278599;41.948471000000005;52.212563;29.550879;39.850201;29.503159000000004;8.46979;28.190001000000002;85.73850300000001;16.406246;16.249968;56.327377;15.815206;23.859507;19.155214;292.21441699999997;294.409424;87.97734100000001;28.073269;44.519271999999994;49.975864;165.863632;21.840393;53.451519;28.420258;;27.333145000000002;31.729461999999998;34.817081;69.48925799999999;24.528614;39.808941;75.689171;23.060246;32.668479999999995;22.316147;74.171257;25.164238;69.153984;31.144228000000002;12.086585000000001;25.440367000000002;54.88443;25.18852;24.294271;63.08185600000001;637.76001;58.732383999999996;18.151370999999997;52.373093;67.770348;;49.708458;43.705387;25.246798000000002;56.835163;36.044338;115.917511;25.549639000000003;49.317924;29.808915999999996;25.008015;51.391459999999995;49.022476;63.657646;27.023746000000003;65.08991999999999;26.446597999999998;32.308136;27.592525;27.134809000000004;57.10433199999999;67.086807
2012-05-31;73.98520699999999;;26.236786;49.983234;70.360771;27.356424;30.657996999999998;62.100933;212.91000400000001;51.576183;60.47312900000001;6.980424;130.75;18.384188;148.010391;28.509502;;25.755714;73.799225;34.125;62.700001;43.499809;12.707097000000001;46.799213;42.720721999999995;70.805328;13.741838000000001;40.894028000000006;80.366119;26.177864000000003;42.42178;52.523196999999996;29.399431;39.579403000000006;29.703965999999998;8.390336999999999;29.6;85.94097099999999;16.247128;16.082441;56.486229;15.856734;23.599653;19.009649;288.553253;290.720734;88.990936;27.795864;44.18792;49.495663;164.47378500000002;21.597998;53.640549;28.584087;;27.755284999999997;31.589975;34.783103999999994;69.48925799999999;24.283237;39.318565;75.629906;22.976198;32.837833;22.014681;74.136147;25.297832;69.868965;31.294119;12.335889;25.310303;55.538918;25.172232;24.572769;62.280457;625.48999;58.413841000000005;18.011357999999998;52.347885;67.47493;;49.58733;43.644661;25.320606;56.011593000000005;36.091503;116.98011000000001;25.7988;49.420341;29.782995;24.602007;51.025496999999994;49.709675;63.939213;27.340117;65.416512;25.931128;32.479744000000004;27.226767;27.434403999999997;57.435925;66.111488
2012-06-01;71.841476;;25.697535000000002;48.390076;68.840843;25.509532999999998;29.872120000000002;60.519859;208.220001;49.359047;58.414211;6.6670169999999995;126.730003;17.743088;144.344772;28.500957;;24.667582;72.030479;32.665001000000004;61.310001;42.69442;12.584027;44.093486999999996;41.926254;70.06768000000001;13.430482000000001;39.674675;78.81291999999999;25.094877;41.206016999999996;53.407348999999996;28.736855;38.614670000000004;29.479059000000003;8.04074;27.719998999999998;82.190559;15.686015;15.537981;55.347851;15.399885999999999;22.994892;18.846951999999998;283.645172;285.77578700000004;86.145432;27.712635;42.952007;47.966159999999995;161.216751;21.012918;53.082069;27.532120000000003;;26.26158;30.896702;34.112076;68.163246;23.956068;37.893856;73.403511;22.555937;32.187138;20.974613;72.766029;24.904894;68.93675999999999;30.961028999999996;11.754180999999999;24.668653;54.90143199999999;24.339203;24.136457;61.730511;610.5;58.121128000000006;17.821943;51.725983;66.101639;;47.692429;42.916107000000004;24.056656;54.966632999999995;36.122955;113.800224;25.594946;48.814423;29.169537;23.323535999999997;50.357594;48.241581;62.49728399999999;26.013103;63.571667000000005;25.267094;32.003937;26.700436;25.816589;57.200314;65.51451899999999
2012-06-04;72.264061;;25.570148;49.125374;68.130219;25.809535999999998;29.817919;61.368443000000006;214.57000699999998;49.432949;58.64007900000001;6.553051;130.78999299999998;17.616673000000002;142.984253;28.783140000000003;;24.1138;70.126961;32.445;61.279999;42.999771;12.724680000000001;44.348568;42.01635;70.944649;13.556707999999999;40.138756;78.95188900000001;25.200663;41.215294;53.717991000000005;28.859904999999998;38.140755;29.936905;7.977178;26.9;82.142372;15.753014000000002;15.571484;54.677174;15.075942999999999;23.250023000000002;18.076288;287.425568;289.58459500000004;84.62041500000001;27.378753999999997;43.668479999999995;47.308113;160.756302;20.929335000000002;53.563213;26.730215;;26.789248999999998;31.129203999999998;34.103584000000005;68.020599;24.228711999999998;38.714058;73.07337199999999;22.603970999999998;31.99103;20.967077;72.564026;25.093506;68.837204;31.194187;11.412541000000001;24.755363;55.02043199999999;24.362473;24.322119;62.979729000000006;616.539978;58.095291;17.797232;51.599934000000005;65.399017;;48.324062;42.759991;24.863926;55.090599;36.209427000000005;113.657501;25.783703;49.130177;29.480587;23.401283;50.238647;47.500851000000004;62.275459;25.301256;63.068542;25.697029;32.245743;27.217846;25.722429;57.584263;65.438858
2012-06-05;72.077095;;25.60412;49.668102000000005;68.446053;26.859546999999996;29.935352;61.145123;213.210007;49.867142;58.709587;6.742994;132.429993;17.734054999999998;145.415421;28.988369;;25.01734;70.455437;32.224998;63.509997999999996;43.035168;12.759838;45.797092;42.483196;71.11676800000001;13.565123999999999;40.065964;78.87829599999999;25.3417;41.614357;54.028641;29.191195;37.920730999999996;29.936905;8.096357000000001;25.870001000000002;81.313225;15.769760999999999;15.588239999999999;54.694832;15.150699;22.919298;18.196175;283.362;285.490479;85.745575;27.007766999999998;43.811768;47.388141999999995;161.31909199999998;21.255308;53.451519;27.583851;;26.805484999999997;30.960115000000002;34.502796000000004;67.827568;24.019679999999997;39.482029;73.716728;22.573952;32.249534999999995;21.396669;72.467415;24.991339;69.56126400000001;31.227504999999997;11.874213000000001;24.720682;55.377433999999994;24.550953;24.795567000000002;63.781116000000004;619.830017;57.682056;17.788996;51.406653999999996;65.399017;;49.47485;43.037529;24.176592000000003;55.117176;36.256596;115.901657;25.71575;48.916835999999996;29.411465000000003;23.738173;51.272514;47.781967;62.113358;25.679148;62.565426;25.618242000000002;32.136539;27.280291;26.124748;57.156677;65.245453
2012-06-06;73.18227399999999;;25.918329;51.138718;69.087585;28.031423999999998;30.79348;62.51186;217.63999900000002;51.160477;59.960552;7.2558419999999995;134.110001;18.302917;149.158386;29.108089;;26.367790000000003;72.990662;32.654999;63.75;43.513081;13.080703999999999;46.106838;43.883751000000004;71.94458;14.044784;40.803036;81.58416;25.850443;42.25473;54.219799;29.995752000000003;38.877003;30.081485999999998;8.398282;26.809998999999998;83.713875;16.389498;16.249968;56.142063;15.682301999999998;23.254751000000002;18.69282;288.40918;290.575562;88.302788;26.061757999999998;45.316340999999994;48.606429999999996;165.403214;21.790239;53.95845799999999;28.515096999999997;;25.896271;31.539238;34.834068;69.136772;24.973928;40.621418;75.05426800000001;22.80209;32.820004;22.24831;74.329353;25.604338000000002;71.679047;31.560598;12.871427;25.44903;55.810931999999994;24.913944;25.556791;66.889496;642.51001;58.103901;18.044302;51.936096;66.325172;;50.530445;43.956921;24.665565;57.198235;36.971973;118.248871;26.093254;49.070438;30.119967;24.705671;52.791302;49.165276;63.973347;26.100981;65.00168599999999;26.187737;32.58115;27.619290999999997;26.509937;57.531902;67.41471899999999
2012-06-07;73.21556899999999;;25.986271;51.523872;68.19931;28.265802;30.775421;61.725784;218.80000299999998;51.031136;60.768508999999995;7.046904;133.33999599999999;18.510595000000002;150.522659;29.287659;;26.144333;73.394936;32.544998;63.810001;43.698948;13.190592;46.617008;44.072124;72.231438;13.952216;40.448143;82.06645999999999;25.749704;42.347534;54.697716;30.137732;39.274746;31.278318;8.382392;26.309998999999998;83.01007800000001;16.30575;16.157823999999998;56.203835;15.781979000000002;23.150806;18.709948;287.246735;289.404419;87.410103;26.089577;45.889511;49.237792999999996;165.78688;21.681587;53.95845799999999;28.290915000000002;;25.563437;31.39975;35.054909;69.782997;25.164782000000002;40.208412;74.81723000000001;22.90415;33.025013;22.24831;75.093468;25.737935999999998;71.145073;31.918669;12.382055000000001;25.344986;56.312424;24.981424;25.23188;67.182144;636.150024;58.267475;18.069010000000002;52.742869999999996;66.74834399999999;;50.184345;44.459972;24.651726;57.056549;37.184242;117.987183;25.791245;48.916835999999996;30.240932;24.386055;52.562568999999996;49.209896;64.391403;25.995522;66.55519100000001;26.293535;32.479744000000004;27.637131;26.689701;57.479561;67.843521
2012-06-08;74.316902;;26.275007000000002;51.235003999999996;69.965988;28.57518;30.992208;61.520309;218.479996;51.603901;60.75981899999999;7.179864;133.520004;18.510595000000002;152.088028;29.390273999999998;;26.979864000000003;73.782372;32.52;64.120003;44.327328;13.304870000000001;47.910664000000004;44.203167;72.731392;14.078444000000001;40.84853;82.434326;25.946146;42.913654;55.319012;30.393296999999997;39.511696;30.049362;8.46979;27.1;84.42731500000001;16.481617;16.28347;56.530342000000005;15.948104;23.45318;18.881203;288.349579;290.51550299999997;87.912239;25.931906;46.883598;49.789120000000004;166.383698;22.074425;54.113121;29.041079999999997;;25.595910999999997;31.805555;35.275757;69.900482;25.373804;40.289660999999995;74.283913;22.958191;33.274597;22.421659;75.532616;25.863678;71.860046;32.026932;12.659058;25.709158;56.898922;25.279266;25.213312;67.269127;644.3599849999999;58.809868;18.233719;52.734463;67.043762;;50.841934;44.737522;24.720919;57.153957;37.24712;119.430397;26.085701;50.521217;30.439653000000003;24.636570000000003;53.065773;49.370533;65.381134;26.452509000000003;66.64347099999999;26.24176;33.10376;27.797712;26.903696000000004;59.530212;67.96965
2012-06-11;73.145134;;26.117903;50.097027000000004;68.959274;27.693924;30.621865999999997;60.555576;216.5;50.901814;60.90749399999999;6.913943;132.259995;18.230684;150.373978;29.227797999999996;;25.726568;71.75251800000001;31.85;63.389998999999996;44.247665000000005;13.159822;47.172745;44.129459000000004;72.051117;13.868068;40.702938;81.674088;25.568369;42.505302;54.912785;29.863234999999996;39.511696;30.153776;8.30294;27.01;83.183601;16.222002;16.032183;56.247958999999994;15.873349;23.405936999999998;18.76989;282.413177;284.534546;86.29424300000001;25.505278;45.988021999999994;49.024376000000004;164.141281;21.723375;53.374191;28.299538000000002;;25.522845999999998;31.560375;35.241772;69.203911;24.519524;40.027546;73.301918;22.898146;33.007191;22.225704;74.812431;25.902973;71.099815;32.035247999999996;12.345122;25.058844;56.677925;25.004698;24.888395000000003;65.774254;641.710022;58.586029;18.200785;52.557987;67.371117;;50.002646999999996;44.477325;24.370338;56.737747;37.207817;117.13868000000001;26.115907999999997;50.094521;29.860756;23.885031;52.571705;48.910927;64.69856300000001;26.25038;65.866676;26.189991;33.197361;27.851238000000002;26.527058;58.928089;67.490379
2012-06-12;73.784157;;26.308977000000002;50.202071999999994;68.446053;28.303303000000003;31.073509;61.297008999999996;216.419998;52.176655;63.053295;7.113384;134.149994;18.673132;151.309708;29.287659;;26.834131;73.319122;31.535;64.730003;44.274223;13.383985999999998;48.357059;44.809258;72.53466800000001;14.128934;41.30352;82.35258499999999;25.931036;43.043579;54.864998;30.393296999999997;39.816349;30.282301;8.342664;27.4;84.543015;16.632368;16.501255;56.592117;16.180677;23.349241;18.983959;280.724152;282.832825;87.447304;26.089577;46.785099;49.84248;165.880676;22.166368;54.199043;29.11869;;25.449783;31.788651;35.36919;69.967636;24.937576;40.405724;74.08073399999999;23.048243;33.577663;22.24831;76.173767;26.272339000000002;72.13155400000001;32.351696000000004;12.862193;25.397011;56.864922;25.037271;25.09263;66.106453;646.97998;58.88734399999999;18.274898999999998;52.742869999999996;67.87413000000001;;51.395695;45.422733;24.467205;57.499331999999995;37.192101;118.177475;26.410353000000004;49.633682;30.526064;24.394695000000002;52.919394999999994;50.053261;65.005707;26.918284999999997;65.628365;26.372320000000002;33.493759000000004;27.877995000000002;26.792417999999998;59.093899;68.322769
